PROVINCIA,CANTÓN,MES,DIA,HORA,ZONA,CLASE,CAUSA,NUM_FALLECIDO,NUM_LESIONADO,TOTAL_VICTIMAS
LOJA,LOJA,SEPTIEMBRE,DOMINGO,14:00 A 14:59,URBANA,ESTRELLAMIENTOS,EMBRIAGUEZ O DROGA,0,2,2
GUAYAS,GUAYAQUIL,SEPTIEMBRE,DOMINGO,15:00 A 15:59,RURAL,ESTRELLAMIENTOS,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,0,3,3
GUAYAS,MILAGRO,SEPTIEMBRE,DOMINGO,16:00 A 16:59,URBANA,PÉRDIDA DE PISTA,MAL REBASAMIENTO INVADIR CARRIL,0,0,0
LOJA,PALTAS,SEPTIEMBRE,DOMINGO,16:00 A 16:59,RURAL,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,1,1,2
LOS RÍOS,QUEVEDO,SEPTIEMBRE,DOMINGO,16:00 A 16:59,RURAL,ROZAMIENTOS,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,0,2,2
GUAYAS,PEDRO CARBO,SEPTIEMBRE,DOMINGO,17:00 A 17:59,RURAL,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,0,1,1
GUAYAS,GUAYAQUIL,SEPTIEMBRE,DOMINGO,17:00 A 17:59,URBANA,ATROPELLOS,EMBRIAGUEZ O DROGA,0,1,1
SANTA ELENA,SANTA ELENA,SEPTIEMBRE,DOMINGO,17:00 A 17:59,RURAL,PÉRDIDA DE PISTA,MAL REBASAMIENTO INVADIR CARRIL,0,1,1
GUAYAS,DURAN,SEPTIEMBRE,DOMINGO,18:00 A 18:59,URBANA,ROZAMIENTOS,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,0,2,2
GUAYAS,DURAN,SEPTIEMBRE,DOMINGO,18:00 A 18:59,RURAL,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,0,2,2
GUAYAS,ALFREDO BAQUERIZO MORENO,SEPTIEMBRE,DOMINGO,18:00 A 18:59,RURAL,CAÍDA DE PASAJEROS,IMPRUDENCIA  DEL PEATÓN,0,1,1
GUAYAS,DAULE,SEPTIEMBRE,DOMINGO,18:00 A 18:59,RURAL,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,0,3,3
TUNGURAHUA,AMBATO,SEPTIEMBRE,DOMINGO,18:00 A 18:59,URBANA,ATROPELLOS,EMBRIAGUEZ O DROGA,0,2,2
ESMERALDAS,RIOVERDE,SEPTIEMBRE,DOMINGO,18:00 A 18:59,RURAL,ATROPELLOS,EXCESO VELOCIDAD,1,0,1
GUAYAS,NARANJITO,SEPTIEMBRE,DOMINGO,18:00 A 18:59,URBANA,ATROPELLOS,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,0,1,1
GUAYAS,ALFREDO BAQUERIZO MORENO,SEPTIEMBRE,DOMINGO,19:00 A 19:59,RURAL,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,0,2,2
GUAYAS,DAULE,SEPTIEMBRE,DOMINGO,19:00 A 19:59,RURAL,ATROPELLOS,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,0,1,1
GUAYAS,EL EMPALME,SEPTIEMBRE,DOMINGO,19:00 A 19:59,RURAL,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,0,2,2
LOJA,LOJA,SEPTIEMBRE,DOMINGO,20:00 A 20:59,URBANA,ESTRELLAMIENTOS,EMBRIAGUEZ O DROGA,0,1,1
PICHINCHA,QUITO,SEPTIEMBRE,DOMINGO,20:00 A 20:59,URBANA,OTROS,EXCESO VELOCIDAD,0,0,0
GUAYAS,GUAYAQUIL,SEPTIEMBRE,DOMINGO,21:00 A 21:59,URBANA,CHOQUES,MAL REBASAMIENTO INVADIR CARRIL,0,2,2
AZUAY,GIRON,SEPTIEMBRE,DOMINGO,22:00 A 22:59,RURAL,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,0,1,1
SANTA ELENA,SANTA ELENA,SEPTIEMBRE,DOMINGO,22:00 A 22:59,RURAL,CHOQUES,NO RESPETA LAS SEÑALES DE TRÁNSITO,0,3,3
SANTA ELENA,LA LIBERTAD,SEPTIEMBRE,DOMINGO,22:00 A 22:59,URBANA,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,0,3,3
GUAYAS,DAULE,SEPTIEMBRE,DOMINGO,22:00 A 22:59,RURAL,PÉRDIDA DE PISTA,MAL REBASAMIENTO INVADIR CARRIL,0,0,0
PICHINCHA,QUITO,SEPTIEMBRE,DOMINGO,23:00 A 23:59,URBANA,CHOQUES,MAL REBASAMIENTO INVADIR CARRIL,1,1,2
MANABÍ,PORTOVIEJO,SEPTIEMBRE,LUNES,00:00 A 00:59,URBANA,CHOQUES,NO RESPETA LAS SEÑALES DE TRÁNSITO,0,0,0
PICHINCHA,QUITO,SEPTIEMBRE,LUNES,03:00 A 03:59,URBANA,CHOQUES,NO RESPETA LAS SEÑALES DE TRÁNSITO,0,0,0
GUAYAS,GUAYAQUIL,SEPTIEMBRE,LUNES,06:00 A 06:59,URBANA,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,0,2,2
PICHINCHA,MEJIA,SEPTIEMBRE,LUNES,07:00 A 07:59,RURAL,PÉRDIDA DE PISTA,MAL REBASAMIENTO INVADIR CARRIL,0,0,0
AZUAY,CUENCA,SEPTIEMBRE,LUNES,07:00 A 07:59,URBANA,ESTRELLAMIENTOS,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,0,0,0
GUAYAS,GUAYAQUIL,SEPTIEMBRE,LUNES,07:00 A 07:59,RURAL,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,0,0,0
TUNGURAHUA,AMBATO,SEPTIEMBRE,LUNES,08:00 A 08:59,RURAL,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,0,0,0
PICHINCHA,QUITO,SEPTIEMBRE,LUNES,08:00 A 08:59,URBANA,CHOQUES,NO RESPETA LAS SEÑALES DE TRÁNSITO,0,4,4
EL ORO,EL GUABO,SEPTIEMBRE,LUNES,08:00 A 08:59,RURAL,ATROPELLOS,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,0,1,1
GUAYAS,BALZAR,SEPTIEMBRE,LUNES,09:00 A 09:59,URBANA,CAÍDA DE PASAJEROS,IMPRUDENCIA  DEL PEATÓN,0,1,1
GUAYAS,GUAYAQUIL,SEPTIEMBRE,LUNES,11:00 A 11:59,URBANA,CHOQUES,IMPRUDENCIA  DEL PEATÓN,0,2,2
TUNGURAHUA,AMBATO,SEPTIEMBRE,LUNES,11:00 A 11:59,URBANA,CHOQUES,NO RESPETA LAS SEÑALES DE TRÁNSITO,0,0,0
AZUAY,CUENCA,SEPTIEMBRE,LUNES,12:00 A 12:59,URBANA,ATROPELLOS,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,0,1,1
LOS RÍOS,BUENA FE,SEPTIEMBRE,LUNES,12:00 A 12:59,URBANA,PÉRDIDA DE PISTA,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,0,1,1
LOS RÍOS,QUEVEDO,SEPTIEMBRE,LUNES,13:00 A 13:59,URBANA,ROZAMIENTOS,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,0,2,2
SANTA ELENA,LA LIBERTAD,SEPTIEMBRE,LUNES,13:00 A 13:59,URBANA,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,0,2,2
IMBABURA,OTAVALO,SEPTIEMBRE,LUNES,13:00 A 13:59,URBANA,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,0,1,1
GUAYAS,NARANJITO,SEPTIEMBRE,LUNES,14:00 A 14:59,URBANA,CAÍDA DE PASAJEROS,IMPRUDENCIA  DEL PEATÓN,0,2,2
PICHINCHA,QUITO,SEPTIEMBRE,LUNES,14:00 A 14:59,URBANA,ATROPELLOS,IMPRUDENCIA  DEL PEATÓN,0,2,2
EL ORO,MACHALA,SEPTIEMBRE,LUNES,15:00 A 15:59,URBANA,ROZAMIENTOS,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,0,1,1
GUAYAS,BALZAR,SEPTIEMBRE,LUNES,16:00 A 16:59,RURAL,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,0,3,3
GUAYAS,GUAYAQUIL,SEPTIEMBRE,LUNES,17:00 A 17:59,URBANA,ROZAMIENTOS,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,0,1,1
PICHINCHA,QUITO,SEPTIEMBRE,LUNES,17:00 A 17:59,URBANA,CHOQUES,EMBRIAGUEZ O DROGA,0,0,0
GUAYAS,GUAYAQUIL,SEPTIEMBRE,LUNES,18:00 A 18:59,URBANA,CHOQUES,OTRAS CAUSAS,0,0,0
PICHINCHA,QUITO,SEPTIEMBRE,LUNES,18:00 A 18:59,RURAL,CHOQUES,NO RESPETA LAS SEÑALES DE TRÁNSITO,0,0,0
GUAYAS,GUAYAQUIL,SEPTIEMBRE,LUNES,18:00 A 18:59,URBANA,ROZAMIENTOS,EXCESO VELOCIDAD,0,1,1
IMBABURA,OTAVALO,SEPTIEMBRE,LUNES,18:00 A 18:59,RURAL,OTROS,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,0,1,1
MANABÍ,PORTOVIEJO,SEPTIEMBRE,LUNES,19:00 A 19:59,URBANA,CHOQUES,NO RESPETA LAS SEÑALES DE TRÁNSITO,0,0,0
LOS RÍOS,QUEVEDO,SEPTIEMBRE,LUNES,19:00 A 19:59,RURAL,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,0,1,1
AZUAY,CUENCA,SEPTIEMBRE,LUNES,19:00 A 19:59,RURAL,ATROPELLOS,EMBRIAGUEZ O DROGA,0,1,1
GUAYAS,GUAYAQUIL,SEPTIEMBRE,LUNES,20:00 A 20:59,URBANA,CHOQUES,EXCESO VELOCIDAD,0,1,1
PICHINCHA,QUITO,SEPTIEMBRE,LUNES,20:00 A 20:59,RURAL,CAÍDA DE PASAJEROS,IMPRUDENCIA  DEL PEATÓN,0,1,1
AZUAY,CUENCA,SEPTIEMBRE,LUNES,20:00 A 20:59,URBANA,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,0,1,1
GUAYAS,GUAYAQUIL,SEPTIEMBRE,LUNES,20:00 A 20:59,URBANA,ATROPELLOS,IMPRUDENCIA  DEL PEATÓN,0,2,2
GUAYAS,DURAN,SEPTIEMBRE,LUNES,21:00 A 21:59,URBANA,ROZAMIENTOS,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,0,1,1
PICHINCHA,QUITO,SEPTIEMBRE,LUNES,21:00 A 21:59,URBANA,CHOQUES,NO RESPETA LAS SEÑALES DE TRÁNSITO,0,2,2
LOS RÍOS,QUEVEDO,SEPTIEMBRE,LUNES,21:00 A 21:59,RURAL,VOLCAMIENTOS,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,0,0,0
GUAYAS,GUAYAQUIL,SEPTIEMBRE,LUNES,21:00 A 21:59,URBANA,CHOQUES,MAL REBASAMIENTO INVADIR CARRIL,0,4,4
LOJA,LOJA,SEPTIEMBRE,LUNES,22:00 A 22:59,URBANA,ESTRELLAMIENTOS,EMBRIAGUEZ O DROGA,0,0,0
GUAYAS,SAMBORONDON,SEPTIEMBRE,MARTES,00:00 A 00:59,RURAL,PÉRDIDA DE PISTA,MAL REBASAMIENTO INVADIR CARRIL,0,1,1
GUAYAS,GUAYAQUIL,SEPTIEMBRE,MARTES,04:00 A 04:59,URBANA,ATROPELLOS,EXCESO VELOCIDAD,0,2,2
GUAYAS,GUAYAQUIL,SEPTIEMBRE,MARTES,06:00 A 06:59,URBANA,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,0,2,2
SANTO DOMINGO DE LOS TSÁCHILAS,SANTO DOMINGO,SEPTIEMBRE,MARTES,06:00 A 06:59,URBANA,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,0,1,1
TUNGURAHUA,TISALEO,SEPTIEMBRE,MARTES,07:00 A 07:59,RURAL,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,0,1,1
PICHINCHA,QUITO,SEPTIEMBRE,MARTES,07:00 A 07:59,RURAL,CHOQUES,MAL REBASAMIENTO INVADIR CARRIL,0,2,2
PICHINCHA,QUITO,SEPTIEMBRE,MARTES,08:00 A 08:59,URBANA,CHOQUES,NO RESPETA LAS SEÑALES DE TRÁNSITO,0,0,0
GUAYAS,DURAN,SEPTIEMBRE,MARTES,09:00 A 09:59,URBANA,ROZAMIENTOS,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,0,0,0
PICHINCHA,QUITO,SEPTIEMBRE,MARTES,09:00 A 09:59,RURAL,ATROPELLOS,IMPRUDENCIA  DEL PEATÓN,0,2,2
GUAYAS,DAULE,SEPTIEMBRE,MARTES,10:00 A 10:59,RURAL,ROZAMIENTOS,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,0,1,1
SANTO DOMINGO DE LOS TSÁCHILAS,SANTO DOMINGO,SEPTIEMBRE,MARTES,10:00 A 10:59,URBANA,ESTRELLAMIENTOS,MAL REBASAMIENTO INVADIR CARRIL,0,0,0
AZUAY,CUENCA,SEPTIEMBRE,MARTES,11:00 A 11:59,RURAL,ESTRELLAMIENTOS,EMBRIAGUEZ O DROGA,1,0,1
PICHINCHA,QUITO,SEPTIEMBRE,MARTES,12:00 A 12:59,RURAL,VOLCAMIENTOS,EXCESO VELOCIDAD,0,1,1
GUAYAS,DAULE,SEPTIEMBRE,MARTES,12:00 A 12:59,RURAL,ATROPELLOS,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,0,1,1
GUAYAS,BALAO,SEPTIEMBRE,MARTES,13:00 A 13:59,RURAL,PÉRDIDA DE PISTA,MAL REBASAMIENTO INVADIR CARRIL,0,0,0
MANABÍ,MONTECRISTI,SEPTIEMBRE,MARTES,13:00 A 13:59,RURAL,ESTRELLAMIENTOS,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,0,1,1
GUAYAS,MILAGRO,SEPTIEMBRE,MARTES,14:00 A 14:59,URBANA,ATROPELLOS,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,0,1,1
PICHINCHA,QUITO,SEPTIEMBRE,MARTES,15:00 A 15:59,URBANA,CHOQUES,NO RESPETA LAS SEÑALES DE TRÁNSITO,0,0,0
GUAYAS,DAULE,SEPTIEMBRE,MARTES,15:00 A 15:59,RURAL,ROZAMIENTOS,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,1,0,1
SANTO DOMINGO DE LOS TSÁCHILAS,SANTO DOMINGO,SEPTIEMBRE,MARTES,15:00 A 15:59,RURAL,CHOQUES,NO RESPETA LAS SEÑALES DE TRÁNSITO,2,2,4
IMBABURA,IBARRA,SEPTIEMBRE,MARTES,16:00 A 16:59,URBANA,ATROPELLOS,NO RESPETA LAS SEÑALES DE TRÁNSITO,0,2,2
AZUAY,CUENCA,SEPTIEMBRE,MARTES,17:00 A 17:59,URBANA,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,0,0,0
LOS RÍOS,QUEVEDO,SEPTIEMBRE,MARTES,17:00 A 17:59,URBANA,CHOQUES,NO RESPETA LAS SEÑALES DE TRÁNSITO,0,2,2
GUAYAS,GUAYAQUIL,SEPTIEMBRE,MARTES,17:00 A 17:59,URBANA,CHOQUES,EXCESO VELOCIDAD,0,1,1
AZUAY,CUENCA,SEPTIEMBRE,MARTES,17:00 A 17:59,URBANA,CHOQUES,NO RESPETA LAS SEÑALES DE TRÁNSITO,0,1,1
GUAYAS,NARANJITO,SEPTIEMBRE,MARTES,18:00 A 18:59,RURAL,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,0,0,0
GUAYAS,NARANJAL,SEPTIEMBRE,MARTES,18:00 A 18:59,RURAL,CAÍDA DE PASAJEROS,IMPRUDENCIA  DEL PEATÓN,0,1,1
EL ORO,MACHALA,SEPTIEMBRE,MARTES,18:00 A 18:59,URBANA,ESTRELLAMIENTOS,EMBRIAGUEZ O DROGA,0,1,1
PICHINCHA,QUITO,SEPTIEMBRE,MARTES,18:00 A 18:59,URBANA,CHOQUES,NO RESPETA LAS SEÑALES DE TRÁNSITO,0,1,1
SANTO DOMINGO DE LOS TSÁCHILAS,SANTO DOMINGO,SEPTIEMBRE,MARTES,18:00 A 18:59,URBANA,CHOQUES,NO RESPETA LAS SEÑALES DE TRÁNSITO,0,1,1
SANTA ELENA,LA LIBERTAD,SEPTIEMBRE,MARTES,18:00 A 18:59,URBANA,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,0,1,1
GUAYAS,SANTA LUCIA,SEPTIEMBRE,MARTES,19:00 A 19:59,RURAL,CAÍDA DE PASAJEROS,IMPRUDENCIA  DEL PEATÓN,0,2,2
TUNGURAHUA,MOCHA,SEPTIEMBRE,MARTES,19:00 A 19:59,RURAL,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,0,0,0
GUAYAS,GUAYAQUIL,SEPTIEMBRE,MARTES,19:00 A 19:59,URBANA,ATROPELLOS,EXCESO VELOCIDAD,0,1,1
IMBABURA,OTAVALO,SEPTIEMBRE,MARTES,19:00 A 19:59,RURAL,ESTRELLAMIENTOS,MAL ESTADO DE LA VÍA,1,0,1
MANABÍ,JIPIJAPA,SEPTIEMBRE,MARTES,20:00 A 20:59,RURAL,PÉRDIDA DE PISTA,MAL REBASAMIENTO INVADIR CARRIL,0,3,3
PICHINCHA,QUITO,SEPTIEMBRE,MARTES,20:00 A 20:59,URBANA,ATROPELLOS,IMPRUDENCIA  DEL PEATÓN,0,1,1
SANTO DOMINGO DE LOS TSÁCHILAS,SANTO DOMINGO,SEPTIEMBRE,MARTES,20:00 A 20:59,RURAL,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,0,0,0
EL ORO,MACHALA,SEPTIEMBRE,MARTES,20:00 A 20:59,RURAL,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,0,3,3
GUAYAS,PALESTINA,SEPTIEMBRE,MARTES,21:00 A 21:59,RURAL,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,0,0,0
GUAYAS,GUAYAQUIL,SEPTIEMBRE,MARTES,22:00 A 22:59,URBANA,CHOQUES,OTRAS CAUSAS,0,2,2
GUAYAS,GUAYAQUIL,SEPTIEMBRE,MARTES,22:00 A 22:59,URBANA,PÉRDIDA DE PISTA,MAL REBASAMIENTO INVADIR CARRIL,0,1,1
LOS RÍOS,VENTANAS,SEPTIEMBRE,MARTES,23:00 A 23:59,RURAL,CHOQUES,NO RESPETA LAS SEÑALES DE TRÁNSITO,0,2,2
GUAYAS,MILAGRO,SEPTIEMBRE,MARTES,23:00 A 23:59,RURAL,PÉRDIDA DE PISTA,MAL REBASAMIENTO INVADIR CARRIL,0,1,1
LOS RÍOS,QUEVEDO,SEPTIEMBRE,MIÉRCOLES,01:00 A 01:59,URBANA,ATROPELLOS,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,1,0,1
GUAYAS,GUAYAQUIL,SEPTIEMBRE,MIÉRCOLES,01:00 A 01:59,URBANA,CHOQUES,OTRAS CAUSAS,0,1,1
PICHINCHA,QUITO,SEPTIEMBRE,MIÉRCOLES,02:00 A 02:59,URBANA,ESTRELLAMIENTOS,EXCESO VELOCIDAD,0,0,0
GUAYAS,GUAYAQUIL,SEPTIEMBRE,MIÉRCOLES,03:00 A 03:59,URBANA,PÉRDIDA DE PISTA,MAL REBASAMIENTO INVADIR CARRIL,0,0,0
EL ORO,EL GUABO,SEPTIEMBRE,MIÉRCOLES,05:00 A 05:59,RURAL,PÉRDIDA DE PISTA,MAL REBASAMIENTO INVADIR CARRIL,0,0,0
PICHINCHA,QUITO,SEPTIEMBRE,MIÉRCOLES,06:00 A 06:59,RURAL,PÉRDIDA DE PISTA,MAL REBASAMIENTO INVADIR CARRIL,0,0,0
TUNGURAHUA,AMBATO,SEPTIEMBRE,MIÉRCOLES,06:00 A 06:59,RURAL,ATROPELLOS,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,1,0,1
LOS RÍOS,PUEBLOVIEJO,SEPTIEMBRE,MIÉRCOLES,06:00 A 06:59,RURAL,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,0,2,2
PICHINCHA,QUITO,SEPTIEMBRE,MIÉRCOLES,07:00 A 07:59,RURAL,ATROPELLOS,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,0,1,1
GUAYAS,GUAYAQUIL,SEPTIEMBRE,MIÉRCOLES,07:00 A 07:59,URBANA,ROZAMIENTOS,EXCESO VELOCIDAD,0,1,1
CHIMBORAZO,PALLATANGA,SEPTIEMBRE,MIÉRCOLES,07:00 A 07:59,RURAL,PÉRDIDA DE PISTA,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,0,0,0
MANABÍ,PORTOVIEJO,SEPTIEMBRE,MIÉRCOLES,07:00 A 07:59,URBANA,ROZAMIENTOS,EXCESO VELOCIDAD,0,0,0
GUAYAS,SAN JACINTO DE YAGUACHI,SEPTIEMBRE,MIÉRCOLES,08:00 A 08:59,RURAL,CAÍDA DE PASAJEROS,IMPRUDENCIA  DEL PEATÓN,0,1,1
PICHINCHA,QUITO,SEPTIEMBRE,MIÉRCOLES,08:00 A 08:59,RURAL,CHOQUES,NO RESPETA LAS SEÑALES DE TRÁNSITO,0,1,1
GUAYAS,GUAYAQUIL,SEPTIEMBRE,MIÉRCOLES,09:00 A 09:59,URBANA,ATROPELLOS,IMPRUDENCIA  DEL PEATÓN,0,3,3
PICHINCHA,QUITO,SEPTIEMBRE,MIÉRCOLES,09:00 A 09:59,URBANA,ESTRELLAMIENTOS,EXCESO VELOCIDAD,0,0,0
MANABÍ,SUCRE,SEPTIEMBRE,MIÉRCOLES,12:00 A 12:59,RURAL,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,0,1,1
GUAYAS,GUAYAQUIL,SEPTIEMBRE,MIÉRCOLES,12:00 A 12:59,URBANA,CHOQUES,IMPRUDENCIA  DEL PEATÓN,0,2,2
GUAYAS,SAN JACINTO DE YAGUACHI,SEPTIEMBRE,MIÉRCOLES,13:00 A 13:59,RURAL,ROZAMIENTOS,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,0,0,0
SANTO DOMINGO DE LOS TSÁCHILAS,SANTO DOMINGO,SEPTIEMBRE,MIÉRCOLES,13:00 A 13:59,URBANA,CHOQUES,NO RESPETA LAS SEÑALES DE TRÁNSITO,0,0,0
MANABÍ,JIPIJAPA,SEPTIEMBRE,MIÉRCOLES,14:00 A 14:59,RURAL,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,0,1,1
EL ORO,MACHALA,SEPTIEMBRE,MIÉRCOLES,14:00 A 14:59,RURAL,ESTRELLAMIENTOS,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,0,0,0
LOS RÍOS,PUEBLOVIEJO,SEPTIEMBRE,MIÉRCOLES,15:00 A 15:59,RURAL,ROZAMIENTOS,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,0,0,0
GUAYAS,GUAYAQUIL,SEPTIEMBRE,MIÉRCOLES,15:00 A 15:59,URBANA,ATROPELLOS,MAL REBASAMIENTO INVADIR CARRIL,0,1,1
ESMERALDAS,ELOY ALFARO,SEPTIEMBRE,MIÉRCOLES,15:00 A 15:59,URBANA,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,0,1,1
PICHINCHA,QUITO,SEPTIEMBRE,MIÉRCOLES,15:00 A 15:59,URBANA,OTROS,EXCESO VELOCIDAD,0,7,7
GUAYAS,GUAYAQUIL,SEPTIEMBRE,MIÉRCOLES,16:00 A 16:59,URBANA,ATROPELLOS,EXCESO VELOCIDAD,0,1,1
AZUAY,CUENCA,SEPTIEMBRE,MIÉRCOLES,16:00 A 16:59,URBANA,CHOQUES,NO RESPETA LAS SEÑALES DE TRÁNSITO,0,1,1
CHIMBORAZO,GUAMOTE,SEPTIEMBRE,MIÉRCOLES,18:00 A 18:59,RURAL,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,0,0,0
GUAYAS,GENERAL ANTONIO ELIZALDE,SEPTIEMBRE,MIÉRCOLES,18:00 A 18:59,URBANA,ESTRELLAMIENTOS,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,0,1,1
AZUAY,GUALACEO,SEPTIEMBRE,MIÉRCOLES,19:00 A 19:59,RURAL,PÉRDIDA DE PISTA,MAL REBASAMIENTO INVADIR CARRIL,1,0,1
AZUAY,CUENCA,SEPTIEMBRE,MIÉRCOLES,19:00 A 19:59,URBANA,CHOQUES,MAL REBASAMIENTO INVADIR CARRIL,0,1,1
PICHINCHA,QUITO,SEPTIEMBRE,MIÉRCOLES,19:00 A 19:59,URBANA,CHOQUES,EMBRIAGUEZ O DROGA,0,0,0
MANABÍ,PORTOVIEJO,SEPTIEMBRE,MIÉRCOLES,19:00 A 19:59,RURAL,CAÍDA DE PASAJEROS,IMPRUDENCIA  DEL PEATÓN,0,1,1
SANTO DOMINGO DE LOS TSÁCHILAS,SANTO DOMINGO,SEPTIEMBRE,MIÉRCOLES,19:00 A 19:59,URBANA,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,0,2,2
PICHINCHA,QUITO,SEPTIEMBRE,MIÉRCOLES,21:00 A 21:59,RURAL,OTROS,EMBRIAGUEZ O DROGA,2,0,2
GUAYAS,SALITRE,SEPTIEMBRE,MIÉRCOLES,21:00 A 21:59,URBANA,ATROPELLOS,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,0,1,1
PICHINCHA,QUITO,SEPTIEMBRE,MIÉRCOLES,22:00 A 22:59,RURAL,ESTRELLAMIENTOS,EMBRIAGUEZ O DROGA,0,0,0
AZUAY,CUENCA,SEPTIEMBRE,MIÉRCOLES,22:00 A 22:59,URBANA,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,0,3,3
GUAYAS,PLAYAS,SEPTIEMBRE,MIÉRCOLES,23:00 A 23:59,RURAL,OTROS,OTRAS CAUSAS,0,0,0
CHIMBORAZO,ALAUSI,SEPTIEMBRE,MIÉRCOLES,23:00 A 23:59,RURAL,PÉRDIDA DE PISTA,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,0,3,3
AZUAY,CUENCA,SEPTIEMBRE,MIÉRCOLES,23:00 A 23:59,RURAL,PÉRDIDA DE PISTA,EXCESO VELOCIDAD,1,0,1
AZUAY,CUENCA,SEPTIEMBRE,JUEVES,01:00 A 01:59,URBANA,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,0,0,0
MANABÍ,PORTOVIEJO,SEPTIEMBRE,JUEVES,01:00 A 01:59,RURAL,ESTRELLAMIENTOS,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,0,0,0
CHIMBORAZO,PALLATANGA,SEPTIEMBRE,JUEVES,03:00 A 03:59,RURAL,PÉRDIDA DE PISTA,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,0,2,2
GUAYAS,GUAYAQUIL,SEPTIEMBRE,JUEVES,03:00 A 03:59,URBANA,ESTRELLAMIENTOS,EXCESO VELOCIDAD,0,1,1
IMBABURA,IBARRA,SEPTIEMBRE,JUEVES,03:00 A 03:59,URBANA,CHOQUES,NO RESPETA LAS SEÑALES DE TRÁNSITO,0,1,1
